Period,Settlement Date,GUP_Name,Raw_DOI,Raw_DOI1,Raw_DOI2,Raw_DOI3,Raw_Total_ATG,Total_PostLA,Total_PostDTC,TotalActualReq
201206,2012/06/25,"THE GOLDMAN SACHS GROUP, INC.","$128,846,930.73 ",5257095120.20,6728218599.95,4275831687.44,"$16,389,992,338.32 ","$10,653,674,547.15 ","$6,485,241,714.43 ","$3,059,144,467.21 "
201206,2012/06/26,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6865821216.57,4976426592.71,3485070696.35,"$15,327,318,505.63 ","$9,679,799,511.88 ","$7,535,452,222.35 ","$3,186,454,221.64 "
201206,2012/06/27,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4957773806.62,4445004588.80,3539232202.92,"$12,942,010,598.34 ","$7,279,122,990.73 ","$4,803,466,117.32 ","$2,625,310,012.73 "
201206,2012/06/28,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4421178102.86,4798353229.80,3751454851.98,"$12,970,986,184.64 ","$7,277,279,375.57 ","$4,647,266,450.85 ","$2,408,797,726.61 "
201206,2012/06/29,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4949456849.27,4386867211.31,5890841598.22,"$15,227,165,658.80 ","$9,038,033,162.97 ","$4,945,779,629.77 ","$2,569,190,538.77 "
201207,2012/07/02,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4474113104.84,7077474367.69,4206554349.82,"$15,758,141,822.35 ","$8,587,891,854.05 ","$4,578,325,298.03 ","$3,727,385,142.28 "
201207,2012/07/03,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7162101682.69,4871803355.42,2940471313.23,"$14,974,376,351.34 ","$8,778,143,332.17 ","$7,061,007,071.91 ","$3,399,657,842.86 "
201207,2012/07/05,BANK OF AMERICA CORPORATION,$0.00 ,7605133204.38,2264004243.55,3908176896.83,"$13,777,314,344.76 ","$10,344,096,575.36 ","$9,742,970,669.77 ","$3,581,604,640.95 "
201207,2012/07/09,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4992788955.92,4720026697.24,3415940296.08,"$13,128,755,949.24 ","$8,380,084,005.74 ","$6,467,263,658.29 ","$2,516,863,455.93 "
201207,2012/07/10,"THE GOLDMAN SACHS GROUP, INC.","$590,862,364.74 ",4795186607.36,3742580483.34,3787735304.71,"$12,916,364,760.15 ","$7,639,269,300.08 ","$6,207,357,554.80 ","$2,780,961,462.99 "
201207,2012/07/11,BANK OF AMERICA CORPORATION,$0.00 ,3143313112.30,4739934807.24,5155688242.19,"$13,038,936,161.73 ","$9,397,278,818.46 ","$8,695,742,430.74 ","$3,061,779,267.98 "
201207,2012/07/12,BANK OF AMERICA CORPORATION,"$29,560,544.76 ",4730631997.84,5073035763.30,4162506274.29,"$13,995,734,580.19 ","$10,258,698,732.53 ","$9,581,361,198.59 ","$3,127,595,543.16 "
201207,2012/07/13,"THE GOLDMAN SACHS GROUP, INC.","$166,836,150.94 ",4046457896.16,5492324163.69,3905451790.51,"$13,611,070,001.30 ","$8,024,056,065.48 ","$4,859,179,365.78 ","$2,985,043,444.01 "
201207,2012/07/16,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5579752303.00,5116779258.75,3269387498.91,"$13,965,919,060.66 ","$8,642,094,514.39 ","$5,735,666,040.60 ","$2,835,199,046.65 "
201207,2012/07/17,"THE GOLDMAN SACHS GROUP, INC.","$101,646,441.76 ",5353837035.47,3941888693.86,3882128486.40,"$13,279,500,657.49 ","$8,669,617,828.13 ","$5,983,674,605.87 ","$2,648,675,738.48 "
201207,2012/07/18,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,3978420494.96,5323905096.74,4481553749.35,"$13,783,879,341.05 ","$8,849,058,870.65 ","$4,576,620,991.03 ","$2,653,874,914.88 "
201207,2012/07/19,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5383936681.22,5671286907.26,4324100887.68,"$15,379,324,476.16 ","$9,611,772,506.52 ","$5,494,614,568.27 ","$2,712,183,873.79 "
201207,2012/07/20,"THE GOLDMAN SACHS GROUP, INC.","$260,840,685.08 ",5827570518.09,5992263236.58,10034357187.46,"$22,115,031,627.21 ","$14,630,740,182.47 ","$9,350,706,750.83 ","$3,038,188,162.58 "
201207,2012/07/23,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6142948855.47,10287477415.80,4830286225.17,"$21,260,712,496.44 ","$14,174,115,953.63 ","$8,931,217,295.37 ","$3,456,966,676.24 "
201207,2012/07/24,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,10213558933.86,5983513013.86,4233928866.83,"$20,431,000,814.55 ","$14,334,793,336.66 ","$11,618,117,729.70 ","$3,985,359,959.87 "
201207,2012/07/25,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5995929901.61,5531052172.25,3704304463.78,"$15,231,286,537.64 ","$9,626,923,852.95 ","$7,088,693,696.19 ","$4,540,492,190.10 "
201207,2012/07/26,"THE GOLDMAN SACHS GROUP, INC.","$718,106,957.93 ",5645567755.07,4723723148.46,3920170793.23,"$15,007,568,654.69 ","$9,465,246,679.96 ","$6,833,150,651.12 ","$4,045,949,527.94 "
201207,2012/07/27,MORGAN STANLEY,$0.00 ,5426068043.54,5891944173.17,6146850212.95,"$17,464,862,429.66 ","$12,783,410,281.79 ","$5,183,131,267.12 ","$3,442,549,007.75 "
201207,2012/07/30,MORGAN STANLEY,"$3,840,486.29 ",6025845914.46,7611770837.16,3453038215.05,"$17,094,495,452.96 ","$12,300,318,546.83 ","$5,688,835,569.48 ","$4,456,371,024.06 "
201207,2012/07/31,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7275521544.77,4834996509.35,4148075946.62,"$16,258,594,000.74 ","$10,744,567,747.28 ","$7,550,814,920.05 ","$4,377,836,274.22 "
201208,2012/08/01,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4894362126.88,5150762254.60,4467751174.86,"$14,512,875,556.34 ","$8,916,355,779.34 ","$6,381,117,534.71 ","$3,838,225,361.54 "
201208,2012/08/03,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7349019573.01,5962603321.50,5453811945.64,"$18,765,434,840.15 ","$10,438,362,775.88 ","$7,947,730,832.88 ","$3,969,894,924.22 "
201208,2012/08/06,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6085465725.02,6323345672.77,4277283853.48,"$16,686,095,251.27 ","$9,931,083,666.25 ","$5,960,390,518.32 ","$3,640,710,658.02 "
201208,2012/08/07,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6506724815.83,5033219831.11,4732569738.83,"$16,272,514,385.77 ","$9,744,820,029.97 ","$6,753,453,499.07 ","$3,644,603,583.94 "
201208,2012/08/08,MORGAN STANLEY,"$1,324,391,520.90 ",4237892753.23,5425857565.04,3936722111.09,"$14,924,863,950.26 ","$10,512,845,205.50 ","$4,778,901,250.25 ","$3,728,449,997.15 "
201208,2012/08/09,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5796964321.72,5035654235.79,3612869569.04,"$14,445,488,126.55 ","$9,739,323,701.59 ","$6,489,984,233.14 ","$3,028,668,596.31 "
201208,2012/08/10,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5286411411.20,4379811542.75,3865025127.91,"$13,531,248,081.86 ","$9,128,144,835.10 ","$6,081,388,801.10 ","$2,979,033,249.47 "
201208,2012/08/13,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4457392490.32,4449538744.44,2988132625.28,"$11,895,063,860.04 ","$7,535,098,618.33 ","$5,245,173,343.58 ","$2,714,728,441.81 "
201208,2012/08/14,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4525021836.56,3611488096.12,4439101807.33,"$12,575,611,740.01 ","$8,213,216,379.58 ","$5,109,435,605.63 ","$2,593,553,876.37 "
201208,2012/08/15,"THE GOLDMAN SACHS GROUP, INC.","$248,344,310.37 ",3611161299.74,5078888329.12,3366082944.53,"$12,304,476,883.76 ","$8,296,700,664.17 ","$4,769,396,398.71 ","$2,618,121,353.30 "
201208,2012/08/16,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5147167354.09,4102847679.42,3524538190.25,"$12,774,553,223.76 ","$8,112,832,696.51 ","$5,500,499,552.22 ","$2,588,965,709.20 "
201208,2012/08/17,"THE GOLDMAN SACHS GROUP, INC.","$310,437,169.47 ",4150026426.06,4561817897.83,7629062553.41,"$16,651,344,046.77 ","$10,947,191,699.25 ","$7,020,307,598.33 ","$2,983,075,606.76 "
201208,2012/08/20,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4659137051.77,8110806325.35,3668676913.39,"$16,438,620,290.51 ","$10,155,636,879.76 ","$7,206,315,841.07 ","$3,527,383,055.46 "
201208,2012/08/21,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8159824702.03,4360791946.50,3156505258.46,"$15,677,121,906.99 ","$10,133,611,955.33 ","$8,283,557,865.81 ","$3,206,098,344.20 "
201208,2012/08/22,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4456655947.16,4041135207.31,3472324893.79,"$11,970,116,048.26 ","$7,659,542,297.03 ","$5,554,478,141.86 ","$2,905,852,199.58 "
201208,2012/08/23,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4132720385.88,4194610144.22,3163852160.95,"$11,491,182,691.05 ","$7,291,676,220.27 ","$5,149,471,631.04 ","$2,590,904,692.82 "
201208,2012/08/24,"THE GOLDMAN SACHS GROUP, INC.","$114,907,026.35 ",4258223794.07,3894263885.85,2978513685.67,"$11,245,908,391.94 ","$6,983,427,257.42 ","$4,861,683,816.72 ","$2,684,906,207.37 "
201208,2012/08/27,MORGAN STANLEY,$0.00 ,3956150024.56,4371172629.78,3104031904.91,"$11,431,354,559.25 ","$8,344,773,529.07 ","$3,406,455,170.06 ","$2,392,968,771.04 "
201208,2012/08/28,MORGAN STANLEY,$0.00 ,4367239873.95,3495118156.59,3112521959.11,"$10,974,879,989.65 ","$7,934,934,134.82 ","$3,799,257,723.10 ","$2,188,180,546.76 "
201208,2012/08/29,"THE GOLDMAN SACHS GROUP, INC.","$95,078,164.93 ",4094781247.93,3515353574.41,3851633445.93,"$11,556,846,433.20 ","$7,787,987,806.98 ","$4,958,019,283.02 ","$2,102,847,366.16 "
201208,2012/08/30,"THE GOLDMAN SACHS GROUP, INC.","$88,181,808.87 ",3562023568.73,4609333318.19,3874333123.26,"$12,133,871,819.05 ","$8,301,005,984.13 ","$4,817,965,999.57 ","$1,985,598,558.11 "
201208,2012/08/31,"THE GOLDMAN SACHS GROUP, INC.","$200,828,662.12 ",4692850398.80,4523670610.69,3770582784.93,"$13,187,932,456.54 ","$8,712,992,821.56 ","$6,043,653,198.76 ","$2,178,302,890.66 "
201209,2012/09/04,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4570513991.19,4427273652.36,4642124748.57,"$13,639,912,392.12 ","$8,435,455,175.36 ","$5,368,376,508.94 ","$1,994,713,730.08 "
201209,2012/09/05,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4500831158.11,6611550939.94,4161136121.52,"$15,273,518,219.57 ","$9,792,001,312.94 ","$6,096,599,259.12 ","$2,056,754,492.87 "
201209,2012/09/06,"THE GOLDMAN SACHS GROUP, INC.","$1,041,178,932.56 ",6536452685.93,5178062005.44,4840921068.59,"$17,596,614,692.52 ","$11,983,491,404.91 ","$8,939,871,759.88 ","$2,238,680,221.56 "
201209,2012/09/07,"THE GOLDMAN SACHS GROUP, INC.","$211,313,918.43 ",6067279328.25,6577724780.70,3846600295.89,"$16,702,918,323.27 ","$11,790,452,386.26 ","$7,659,886,080.46 ","$2,677,004,582.22 "
201209,2012/09/10,"THE GOLDMAN SACHS GROUP, INC.","$161,606,554.59 ",6845412220.50,5236172507.95,4388717090.44,"$16,631,908,373.48 ","$11,401,050,738.01 ","$7,923,725,388.09 ","$3,309,406,095.78 "
201209,2012/09/11,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5335010732.42,5391210024.71,4158585957.27,"$14,884,806,714.40 ","$9,469,892,586.28 ","$5,778,794,206.03 ","$3,158,294,654.61 "
201209,2012/09/12,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5355561024.81,5118639456.52,3907300327.86,"$14,381,500,809.19 ","$9,230,439,339.77 ","$5,309,028,364.68 ","$2,693,571,253.52 "
201209,2012/09/13,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5128442230.55,5159634481.90,4850048205.56,"$15,138,124,918.01 ","$9,500,048,109.50 ","$5,573,057,006.87 ","$2,703,567,802.69 "
201209,2012/09/14,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6218931313.55,6742177654.04,6733599413.75,"$19,694,708,381.34 ","$13,475,806,764.94 ","$9,040,567,145.71 ","$3,265,919,547.06 "
201209,2012/09/17,"THE GOLDMAN SACHS GROUP, INC.","$194,432,819.94 ",6829183963.47,8323702827.68,4423085702.93,"$19,770,405,314.02 ","$13,364,634,964.90 ","$8,551,445,574.43 ","$3,747,998,813.65 "
201209,2012/09/18,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8567614359.76,5037723944.40,5139608775.66,"$18,744,947,079.82 ","$12,501,006,372.93 ","$9,939,198,876.00 ","$3,323,246,349.17 "
201209,2012/09/19,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5155828855.25,5958599607.06,6188736359.99,"$17,303,164,822.30 ","$11,050,469,971.25 ","$6,384,199,565.10 ","$3,164,251,130.58 "
201209,2012/09/20,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5991826963.11,7169850585.97,6070661444.73,"$19,232,338,993.81 ","$12,351,511,926.33 ","$6,768,357,357.50 ","$3,192,794,352.72 "
201209,2012/09/21,"THE GOLDMAN SACHS GROUP, INC.","$461,377,306.39 ",7270314808.34,7047342577.51,18012581033.59,"$32,791,615,725.83 ","$23,259,711,571.97 ","$15,566,080,290.40 ","$3,281,363,819.28 "
201209,2012/09/24,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7192916573.48,17916806027.28,3895130113.01,"$29,004,852,713.77 ","$21,851,430,781.39 ","$15,310,004,090.13 ","$3,654,884,307.69 "
201209,2012/09/25,"THE GOLDMAN SACHS GROUP, INC.","$1,041,853,589.06 ",18073422135.23,4971458629.50,4316415588.30,"$28,403,149,942.09 ","$21,340,471,233.03 ","$19,307,991,814.31 ","$3,533,417,557.89 "
201209,2012/09/26,"THE GOLDMAN SACHS GROUP, INC.","$2,931,785,234.54 ",5167081388.15,5478843641.03,4601576652.78,"$18,179,286,916.50 ","$13,440,646,395.12 ","$10,428,617,564.69 ","$4,135,566,604.22 "
201209,2012/09/27,"THE GOLDMAN SACHS GROUP, INC.","$109,134,052.15 ",5552262169.19,5701543160.21,3775131320.72,"$15,138,070,702.27 ","$9,457,133,358.07 ","$6,924,676,708.54 ","$3,816,374,172.36 "
201209,2012/09/28,"THE GOLDMAN SACHS GROUP, INC.","$327,374,834.44 ",5726421158.87,4940867336.48,5355705811.37,"$16,350,369,141.16 ","$9,902,160,470.59 ","$6,176,039,335.47 ","$3,304,510,446.21 "
201210,2012/10/01,"THE GOLDMAN SACHS GROUP, INC.","$6,982,210.95 ",4988885575.38,5904874461.74,4976540499.33,"$15,877,282,747.40 ","$9,745,948,546.56 ","$6,059,702,630.11 ","$3,245,226,198.65 "
201210,2012/10/02,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6024904582.42,6035433949.64,4196123524.37,"$16,256,462,056.43 ","$9,009,322,310.12 ","$6,919,940,890.05 ","$3,238,984,103.01 "
201210,2012/10/03,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6136237011.06,5370996309.77,3812093334.14,"$15,319,326,654.97 ","$9,231,268,531.82 ","$7,298,905,353.28 ","$2,946,970,687.85 "
201210,2012/10/04,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5513203581.68,4968194174.49,4115936838.29,"$14,597,334,594.46 ","$9,153,201,158.97 ","$6,240,162,330.80 ","$2,953,157,439.28 "
201210,2012/10/05,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5179270388.75,5512033285.18,5921640552.57,"$16,612,944,226.50 ","$10,356,207,731.68 ","($113,505,468.82)","$3,041,174,204.95 "
201210,2012/10/09,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5662794544.09,6539001680.34,4361035485.81,"$16,562,831,710.24 ","$10,271,134,370.60 ","$6,489,992,533.26 ","$3,375,144,641.78 "
201210,2012/10/10,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6612823421.36,5584941900.67,4309868721.61,"$16,507,634,043.64 ","$9,852,353,860.67 ","$7,002,809,273.71 ","$3,256,660,942.95 "
201210,2012/10/11,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5699359285.15,5375058555.90,3988534419.42,"$15,062,952,260.47 ","$10,057,940,890.27 ","$6,844,754,516.85 ","$3,500,556,119.64 "
201210,2012/10/12,"THE GOLDMAN SACHS GROUP, INC.","$71,069,575.55 ",5441650654.04,4944576863.76,3409194713.33,"$13,866,491,806.68 ","$9,080,511,399.70 ","$6,054,515,222.75 ","$2,783,730,791.17 "
201210,2012/10/15,"THE GOLDMAN SACHS GROUP, INC.","$262,025,775.76 ",5020605506.93,4566611428.50,3426813398.00,"$13,276,056,109.19 ","$7,791,083,833.96 ","$5,279,802,880.67 ","$2,911,324,060.10 "
201210,2012/10/16,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4581054067.11,4344679499.93,3722010318.19,"$12,647,743,885.23 ","$7,470,513,950.59 ","$4,572,382,965.87 ","$2,698,735,051.10 "
201210,2012/10/17,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4362867203.87,5205644753.40,4570972049.67,"$14,139,484,006.94 ","$8,748,230,347.24 ","$4,853,796,027.87 ","$2,538,133,535.73 "
201210,2012/10/18,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5440160488.64,5737404914.42,4037001735.59,"$15,214,567,138.65 ","$9,809,910,656.94 ","$6,537,786,610.33 ","$2,845,564,716.52 "
201210,2012/10/19,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6031004883.77,5659110201.21,7936181662.00,"$19,626,296,746.98 ","$11,887,995,620.67 ","$8,195,394,188.15 ","$2,991,933,206.11 "
201210,2012/10/22,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5784974530.96,8619635280.53,5015411526.80,"$19,420,021,338.29 ","$12,603,895,292.50 ","$7,815,015,147.06 ","$3,910,263,860.05 "
201210,2012/10/23,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8706333246.46,5908065952.74,3883859809.67,"$18,498,259,008.87 ","$11,670,937,439.01 ","$8,320,753,942.51 ","$4,052,720,713.94 "
201210,2012/10/24,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6032318580.51,5198833253.54,4550643966.11,"$15,781,795,800.16 ","$10,760,981,336.93 ","$7,910,153,767.06 ","$3,910,986,246.27 "
201210,2012/10/25,"THE GOLDMAN SACHS GROUP, INC.","$867,918,870.51 ",5243137023.29,5721817177.89,3672942486.40,"$15,505,815,558.09 ","$10,463,902,194.40 ","$7,325,055,406.41 ","$3,045,156,514.81 "
201210,2012/10/26,"THE GOLDMAN SACHS GROUP, INC.","$352,210,434.10 ",5721529059.20,5142061878.62,4815496875.49,"$16,031,298,247.41 ","$10,842,058,818.00 ","$7,031,141,939.84 ","$2,779,061,742.60 "
201210,2012/10/29,SOCIETE GENERALE,"$139,195,096.13 ",0.00,0.00,0.00,"$139,195,096.13 ","$139,195,096.13 ","$139,195,096.13 ","$2,677,642,734.69 "
201210,2012/10/30,"THE GOLDMAN SACHS GROUP, INC.","$16,320,465.09 ",6028103043.13,38398402.47,3173400.00,"$6,085,995,310.69 ","$5,428,319,476.63 ","$5,397,449,761.37 ","$2,242,186,213.11 "
201210,2012/10/31,MORGAN STANLEY,"$71,219,095.70 ",99892436.69,17527891.08,4761455157.80,"$4,950,094,581.27 ","$3,959,042,548.76 ","$1,038,367,337.79 ","$1,901,112,523.31 "
201211,2012/11/01,"THE GOLDMAN SACHS GROUP, INC.","$60,153,523.64 ",163202839.07,5372621657.55,6720747723.90,"$12,316,725,744.16 ","$9,140,839,008.28 ","$4,347,673,628.18 ","$1,706,882,644.59 "
201211,2012/11/02,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5557065047.14,7189347098.20,4431178143.01,"$17,177,590,288.35 ","$9,589,426,184.17 ","$5,902,081,493.51 ","$2,100,735,381.79 "
201211,2012/11/05,"THE GOLDMAN SACHS GROUP, INC.","$125,248,684.37 ",7291059202.44,5809306198.87,4133983447.95,"$17,359,597,533.63 ","$10,152,298,950.58 ","$7,817,141,187.20 ","$2,410,724,028.29 "
201211,2012/11/06,"THE GOLDMAN SACHS GROUP, INC.","$996,626,821.08 ",5880091455.59,5047398109.42,4481515764.18,"$16,405,632,150.27 ","$10,797,043,115.73 ","$7,670,307,016.88 ","$2,558,094,475.92 "
201211,2012/11/07,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5199114836.97,5676190403.80,4891893201.47,"$15,767,198,442.24 ","$10,376,633,621.22 ","$7,136,774,561.06 ","$3,087,806,306.48 "
201211,2012/11/08,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5790976679.40,6065975117.95,5782844833.87,"$17,639,796,631.22 ","$11,809,377,836.61 ","$8,942,929,512.50 ","$2,999,009,815.18 "
201211,2012/11/09,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6246420554.28,7271387517.33,7555346375.82,"$21,073,154,447.43 ","$14,702,085,709.04 ","$3,248,191,227.39 ","$3,649,628,005.08 "
201211,2012/11/13,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7328592062.01,8004222992.39,3904765273.80,"$19,237,580,328.20 ","$13,782,293,550.95 ","$8,592,033,114.98 ","$3,872,719,567.72 "
201211,2012/11/14,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8106359511.18,5147764060.60,4773935897.52,"$18,028,059,469.30 ","$12,246,802,307.33 ","$8,959,139,723.57 ","$3,340,182,327.45 "
201211,2012/11/15,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5261776757.79,6206460235.25,5697766424.67,"$17,166,003,417.71 ","$12,127,281,039.00 ","$8,502,747,058.88 ","$3,766,370,391.75 "
201211,2012/11/16,"THE GOLDMAN SACHS GROUP, INC.","$98,001,574.03 ",6438830320.55,7115489862.86,6470565863.14,"$20,122,887,620.58 ","$13,076,002,683.07 ","$8,254,316,313.53 ","$3,510,421,668.73 "
201211,2012/11/19,"THE GOLDMAN SACHS GROUP, INC.","$56,363,548.28 ",7117455377.00,7708081436.94,5113074353.82,"$19,994,974,716.04 ","$12,910,737,702.71 ","$7,257,284,955.31 ","$3,394,392,451.27 "
201211,2012/11/20,"THE GOLDMAN SACHS GROUP, INC.","$609,759,679.25 ",8538236059.55,6175754443.27,3505066909.14,"$18,828,817,091.21 ","$12,114,745,378.82 ","$9,175,130,504.00 ","$3,560,819,112.77 "
201211,2012/11/21,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6341073175.51,4316453566.41,3082270063.63,"$13,739,796,805.55 ","$8,425,988,437.82 ","$6,820,365,239.55 ","$3,585,033,590.71 "
201211,2012/11/23,"THE GOLDMAN SACHS GROUP, INC.","$768,585,085.68 ",4404948196.82,3732161329.63,2484317585.26,"$11,390,012,197.39 ","$8,004,437,314.76 ","$5,582,270,965.16 ","$3,583,808,982.31 "
201211,2012/11/26,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,3812121520.45,2774579265.28,8439969850.20,"$15,026,670,635.93 ","$10,854,071,528.70 ","$5,018,938,744.61 ","$2,453,759,400.63 "
201211,2012/11/27,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,2803461412.91,8917956012.98,5273660346.22,"$16,995,077,772.11 ","$12,524,126,652.94 ","$5,686,047,256.57 ","$2,243,053,929.09 "
201211,2012/11/28,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8970148444.40,6060935259.24,3869311233.50,"$18,900,394,937.14 ","$13,647,391,987.16 ","$10,720,301,610.27 ","$2,467,437,189.21 "
201211,2012/11/29,MORGAN STANLEY,$0.00 ,4754283947.23,6051324954.16,4142214605.42,"$14,947,823,506.81 ","$10,505,322,340.73 ","$3,913,880,890.24 ","$2,709,963,723.12 "
201211,2012/11/30,"THE GOLDMAN SACHS GROUP, INC.","$860,866,617.63 ",4470438989.24,4379492558.52,7239563637.70,"$16,950,361,803.09 ","$10,277,061,540.33 ","$5,904,709,667.29 ","$2,752,981,365.60 "
201212,2012/12/03,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4464444316.35,7534205311.56,3513003174.69,"$15,511,652,802.60 ","$9,553,006,396.50 ","$5,171,741,573.60 ","$2,859,439,316.82 "
201212,2012/12/04,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7566362472.56,4520145708.18,4915904817.22,"$17,002,412,997.96 ","$10,728,935,883.01 ","$8,351,811,838.38 ","$2,788,609,037.33 "
201212,2012/12/05,"THE GOLDMAN SACHS GROUP, INC.","$107,873,122.77 ",4515107695.97,5920072764.25,5422634004.42,"$15,965,687,587.41 ","$10,561,489,905.85 ","$6,153,443,391.03 ","$2,753,429,546.17 "
201212,2012/12/06,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6009990853.77,6600257004.04,5113995459.22,"$17,724,243,317.03 ","$12,827,242,791.97 ","$8,207,980,552.60 ","$3,086,562,941.65 "
201212,2012/12/07,"THE GOLDMAN SACHS GROUP, INC.","$1,174,783.15 ",6611508532.53,5703856700.94,4748321829.01,"$17,064,861,845.63 ","$11,798,737,584.08 ","$8,268,304,886.11 ","$3,294,778,140.09 "
201212,2012/12/10,"THE GOLDMAN SACHS GROUP, INC.","$1,068,880,547.85 ",5835785712.26,6022446613.22,3337263082.10,"$16,264,375,955.43 ","$11,113,104,810.42 ","$7,702,570,793.70 ","$3,117,005,926.34 "
201212,2012/12/11,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6024579041.00,4136339859.37,6065162019.31,"$16,226,080,919.68 ","$10,094,331,102.43 ","$6,606,355,223.77 ","$2,770,142,700.92 "
201212,2012/12/12,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4201270509.53,6910990115.09,4281352622.14,"$15,393,613,246.76 ","$9,865,236,148.18 ","$5,349,474,408.49 ","$2,818,522,487.97 "
201212,2012/12/13,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7129048953.13,5213162065.30,5445715073.55,"$17,787,926,091.98 ","$12,446,432,708.62 ","$8,345,936,973.15 ","$2,923,286,522.16 "
201212,2012/12/14,"THE GOLDMAN SACHS GROUP, INC.","$434,541,153.33 ",5337519695.23,6420636833.38,5182845706.88,"$17,375,543,388.82 ","$11,251,796,183.82 ","$7,383,518,042.08 ","$3,407,730,464.51 "
201212,2012/12/17,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6397867872.74,5628700425.88,4028514344.71,"$16,055,082,643.33 ","$10,227,920,642.72 ","$7,427,786,109.71 ","$3,480,839,199.28 "
